Date,Category,Item,Qty,Product Sales,Discounts,Tax,Gross Sales,Itemisation Type
24/05/2024,None,doreamon batman,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
24/05/2024,Skull Panda,Skull Panda 2,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
24/05/2024,Bear Brick,Bear - Astro,1,$46.08,-$7.50,$3.92,$43.18,Physical Good
24/05/2024,None,space cat Lady,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
23/05/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
23/05/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
23/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
23/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
23/05/2024,Piggy,Cat - Piggy,1,$36.31,$0.00,$3.69,$40.64,Physical Good
23/05/2024,None,Damaged Item,2,$45.38,$0.00,$4.62,$50.80,Physical Good
23/05/2024,None,Resting Sloth,1,$27.23,$0.00,$2.77,$30.48,Physical Good
23/05/2024,None,Resting Sloth,1,$27.23,$0.00,$2.77,$30.48,Physical Good
23/05/2024,None,Resting Sloth,1,$27.23,$0.00,$2.77,$30.48,Physical Good
23/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
23/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
23/05/2024,Skull Panda,Skull Panda 6,1,$40.85,$0.00,$4.15,$45.72,Physical Good
23/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
23/05/2024,None,Stitch - Dragon Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
23/05/2024,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,None,Resting Sloth,1,$27.23,$0.00,$2.77,$30.48,Physical Good
23/05/2024,None,Dora,2,$72.61,$0.00,$7.39,$81.28,Physical Good
23/05/2024,None,Custom Amount,1,$31.77,$0.00,$3.23,$35.56,
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,Beverages,Water - Bottle,2,$5.45,$0.00,$0.55,$6.10,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,Couple,Couple - Lucky Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
23/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,Kuromi,Kuromi - Bowtie,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
23/05/2024,Couple,Couple - Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,Bear Brick,Bear Brick - Heart,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,None,Lava,1,$31.77,$0.00,$3.23,$35.56,Physical Good
23/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
23/05/2024,None,Lava,1,$31.77,$0.00,$3.23,$35.56,Physical Good
23/05/2024,Piggy,Piggy Birthday,1,$36.30,$0.00,$3.70,$40.64,Physical Good
23/05/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
23/05/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
23/05/2024,Bear Brick,Bear Brick - Heart,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,None,Cat - Milk Bottle,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,None,Lotso Bear - Balloon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$4.16,$45.72,Physical Good
23/05/2024,None,Dora,1,$36.30,$0.00,$3.70,$40.64,Physical Good
23/05/2024,None,Lava,1,$31.77,$0.00,$3.23,$35.56,Physical Good
23/05/2024,None,Apple Baby,2,$63.64,$0.00,$6.36,$70.00,Physical Good
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
23/05/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
23/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
23/05/2024,Piggy,Piggy Birthday,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
23/05/2024,Piggy,Piggy - Peach,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
23/05/2024,None,Lotso Bear - Balloon,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
23/05/2024,None,Imperfect,1,$23.07,-$3.75,$1.93,$21.25,Physical Good
23/05/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
23/05/2024,None,Stitch - Hat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
23/05/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
23/05/2024,Skull Panda,Skull Panda 3,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
23/05/2024,Skull Panda,Skull Panda 6,1,$41.46,-$6.75,$3.54,$38.86,Physical Good
23/05/2024,None,Stitch - Dragon Hat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
23/05/2024,Piggy,Piggy Birthday,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
23/05/2024,None,Cat Lady - Bottle,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
23/05/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
23/05/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
23/05/2024,None,Stitch - Hat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
23/05/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
23/05/2024,None,Reservation 7.00pm - Angelica,1,$100.00,$0.00,$0.00,$100.00,
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,Piggy,Piggy Birthday,1,$36.31,$0.00,$3.69,$40.64,Physical Good
22/05/2024,None,Dora,1,$36.31,$0.00,$3.69,$40.64,Physical Good
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,Beverages,Water - Bottle,1,$2.72,$0.00,$0.28,$3.05,Physical Good
22/05/2024,None,Pot Lady Large - 2,1,$49.92,$0.00,$5.08,$55.88,Physical Good
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
22/05/2024,None,Skull Panda - Rabbit Trainer,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Pot Lady Large - 1,1,$49.92,$0.00,$5.08,$55.88,Physical Good
22/05/2024,Piggy,Piggy Birthday,1,$36.31,$0.00,$3.69,$40.64,Physical Good
22/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
22/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
22/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
22/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
22/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
22/05/2024,Piggy,Piggy Birthday,1,$36.31,$0.00,$3.69,$40.64,Physical Good
22/05/2024,Skull Panda,Skull Panda 3,1,$40.84,$0.00,$4.16,$45.72,Physical Good
22/05/2024,None,Stitch - Hat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
22/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
22/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
22/05/2024,Skull Panda,Skull Panda 4,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
22/05/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
22/05/2024,None,Baby Dragon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
22/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
22/05/2024,Piggy,Piggy Birthday,1,$36.31,$0.00,$3.69,$40.64,Physical Good
22/05/2024,None,Baby Dragon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
22/05/2024,None,Stitch - Dragon Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
22/05/2024,None,Stitch - Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
22/05/2024,None,Baby Dragon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Baby Dragon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
21/05/2024,None,Skull Panda - Rabbit Trainer,1,$45.38,$0.00,$4.62,$50.80,Physical Good
21/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
21/05/2024,None,Take-home kit,1,$2.72,$0.00,$0.28,$3.05,Physical Good
21/05/2024,None,Take-home kit,1,$2.72,$0.00,$0.28,$3.05,Physical Good
21/05/2024,None,Baby Dragon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,None,Dora,1,$36.31,$0.00,$3.69,$40.64,Physical Good
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,Piggy,Piggy - Peach,1,$36.31,$0.00,$3.69,$40.64,Physical Good
21/05/2024,None,Pot Lady Large - 1,1,$49.92,$0.00,$5.08,$55.88,Physical Good
21/05/2024,Beverages,Drink - Banana Milk,2,$6.81,$0.00,$0.69,$7.62,Physical Good
21/05/2024,None,Stitch - Tiger Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,Piggy,Piggy Happy,1,$36.31,$0.00,$3.69,$40.64,Physical Good
21/05/2024,None,Skull Panda - Rabbit Trainer,1,$45.38,$0.00,$4.62,$50.80,Physical Good
21/05/2024,Piggy,Cat - Piggy,1,$36.31,$0.00,$3.69,$40.64,Physical Good
21/05/2024,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,Piggy,Piggy Birthday,1,$36.31,$0.00,$3.69,$40.64,Physical Good
21/05/2024,None,Lotso Bear - Strawberry,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
21/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/05/2024,Skull Panda,Skull Panda 4,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,None,Baby Dragon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/05/2024,Piggy,Piggy Birthday,1,$36.31,$0.00,$3.69,$40.64,Physical Good
21/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
21/05/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
21/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
21/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
21/05/2024,None,Dino Baby Dummy,1,$36.36,$0.00,$3.64,$40.00,Physical Good
21/05/2024,None,Rabbit - Glasses,1,$36.36,$0.00,$3.64,$40.00,Physical Good
21/05/2024,Skull Panda,Skull Panda 3,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Tea - 0 degree,1,$4.08,$0.00,$0.42,$4.57,Physical Good
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
20/05/2024,None,Peach Baby,1,$31.76,$0.00,$3.24,$35.56,Physical Good
20/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,Beverages,Water - Bottle,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,Beverages,Drink - Banana Milk,1,$3.41,$0.00,$0.34,$3.81,Physical Good
20/05/2024,None,Damaged Item,-1,-$22.69,$0.00,-$2.31,-$25.40,Physical Good
20/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
20/05/2024,None,Damaged Item,2,$45.38,$0.00,$4.62,$50.80,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,None,Peach Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
20/05/2024,None,Rabbit - Beanie 2,1,$36.30,$0.00,$3.70,$40.64,Physical Good
20/05/2024,None,Rabbit - Ice Cream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/05/2024,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/05/2024,None,Sheep - Large,1,$54.46,$0.00,$5.54,$60.96,Physical Good
20/05/2024,None,Skull Panda - Rabbit Trainer,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Stitch - Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/05/2024,Piggy,Piggy - Peach,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/05/2024,Piggy,Cat - Piggy,2,$72.61,$0.00,$7.39,$81.28,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
20/05/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,Piggy,Piggy Happy,1,$36.30,$0.00,$3.70,$40.64,Physical Good
20/05/2024,None,Rabbit - Ice Cream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/05/2024,Skull Panda,Ltd Ed - Lucky Skull Panda,1,$49.92,$0.00,$5.08,$55.88,Physical Good
20/05/2024,Piggy,Piggy Happy,1,$36.36,$0.00,$3.64,$40.00,Physical Good
20/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,None,Sanrio Holder,1,$27.23,$0.00,$2.77,$30.48,Physical Good
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,None,Rabbit - Glasses,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/05/2024,Beverages,Soft Drink - Can,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/05/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
20/05/2024,Skull Panda,Skull Panda 2,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/05/2024,None,Dino Baby Dummy,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/05/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
20/05/2024,Piggy,Piggy - Peach,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/05/2024,Beverages,Drink - Lipton,1,$4.54,$0.00,$0.46,$5.00,Physical Good
20/05/2024,None,Drink - Milkis,1,$2.73,$0.00,$0.27,$3.00,Physical Good
20/05/2024,None,Stitch - Tiger Hat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
20/05/2024,Piggy,Piggy - Peach,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
20/05/2024,None,Rabbit - Ice Cream,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
20/05/2024,Piggy,Piggy Happy,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
20/05/2024,None,Rabbit - Glasses,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
20/05/2024,Piggy,Piggy Happy,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
20/05/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
20/05/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
20/05/2024,None,Pot Lady Large - 2,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
20/05/2024,None,Angel - Sleeping,1,$46.08,-$7.50,$3.92,$43.18,Physical Good
20/05/2024,None,Angel - Sleeping,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
20/05/2024,None,Stitch - Hat,1,$41.52,-$6.75,$3.48,$38.25,Physical Good
20/05/2024,None,Imperfect,2,$45.45,$0.00,$4.55,$50.00,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,Beverages,Water - Bottle,1,$2.72,$0.00,$0.28,$3.05,Physical Good
19/05/2024,None,Stitch - Tiger Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/05/2024,None,Dora,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/05/2024,None,Imperfect,2,$45.38,$0.00,$4.62,$50.80,Physical Good
19/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
19/05/2024,None,Dino Baby Dummy,1,$37.04,-$8.00,$2.96,$32.51,Physical Good
19/05/2024,Kuromi,Kuromi - Clown,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Tea - C2,1,$4.08,$0.00,$0.42,$4.57,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,Beverages,Soft Drink - Can,2,$5.45,$0.00,$0.55,$6.10,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Noel Sheep,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/05/2024,None,Dino Baby Dummy,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Sheep - Large,1,$55.57,-$12.00,$4.43,$48.77,Physical Good
19/05/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Damaged Item,1,$23.15,-$5.00,$1.85,$20.32,Physical Good
19/05/2024,None,Noel Sheep,1,$51.44,-$16.50,$3.56,$39.12,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,Beverages,Drink - Lipton,1,$4.55,$0.00,$0.45,$5.00,Physical Good
19/05/2024,None,Noel Sheep,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/05/2024,Piggy,Smile Bathtub Piggy,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Tea - C2,1,$4.08,$0.00,$0.42,$4.57,Physical Good
19/05/2024,None,Kaws,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/05/2024,None,Stitch - Hat,1,$40.85,$0.00,$4.15,$45.72,Physical Good
19/05/2024,None,Damaged Item,1,$22.69,$0.00,$2.31,$25.40,Physical Good
19/05/2024,None,Stitch - Hat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
19/05/2024,Piggy,Smile Bathtub Piggy,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/05/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
19/05/2024,None,Pot Lady Large - 2,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/05/2024,None,Stitch - Dragon Hat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/05/2024,Beverages,Energy Drink - Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
19/05/2024,None,Dora,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/05/2024,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/05/2024,None,Pot Lady Large - 2,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/05/2024,Kuromi,Kuromi Eclipse,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/05/2024,None,Kaws,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/05/2024,None,Kaws - Furry,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/05/2024,None,Ducky - Star,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/05/2024,None,Rabbit - Ice Cream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
